CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,DayOfWeek,IsWeekend
-0.5600350832280121,-0.8209641967629419,-0.7916336871072458,-0.7675529637383637,-0.8612643555084891,1.264074627146455,-0.8396988887460429,-0.1491512387460922,-0.8263203331996369,-0.9129582673337548,1.1465505776331235,-0.3945405893379943,2004,4,19,21,0,0
-0.3863309264531675,-0.6177178508807752,-0.2934008139332479,-0.1747677684192205,-0.2606129794731185,0.6784086550725537,-0.2603028607763513,0.7886097983048639,0.0641568847366908,0.1202020280763738,0.6309565103690413,0.8008472343151511,2004,6,5,7,5,1
0.1550367989016483,0.45497119683066,0.436154464642963,0.5604696831394067,-0.3765761893551018,-0.1092111004751063,0.4216730689424227,0.653262844503695,0.4488926862144073,1.0270871762697087,-1.3083802653629035,-0.1815460445168991,2004,5,19,11,2,0
1.5986840665144906,2.5382462421228684,1.6283545540236002,1.5346593064545877,-0.0491506555706785,-0.0688203437803545,1.0026155275917488,1.320329973952313,1.4572728110551965,-0.4996941491697033,-0.306487248292926,-0.8280826770234865,2004,3,12,19,4,0
-1.017926606033786,-0.973398956174567,-0.6670754688137464,-0.606719771209914,-0.970034969339369,0.7087017225936175,-0.7402118483562293,0.0860946571464156,-1.1955425942951874,1.888054089111483,-1.437278782178924,0.7897695038516427,2004,7,26,14,0,0
1.5986840665144906,1.7478437859144424,1.7173247099475284,1.5989925834659675,1.9358666429973876,-1.5481318077256392,0.5984816433139568,1.3299976135095395,1.385910525297233,0.4071909990236317,0.9180486614592688,1.682282105968408,2004,10,30,17,5,1
-0.2961029722273648,0.2517248509484933,-0.5247232193354613,-0.4366961105369815,0.1554903030445859,-0.8362447209806387,0.3711563334076987,-0.4101775067912037,0.2223949966347839,-0.4078576784665809,1.0059340138338282,0.230344115444463,2005,3,28,22,0,0
-1.288610468711194,-1.4081203070892012,-1.4322188097595283,-1.875004375148546,0.0988204991203589,2.0971339839757106,-0.8567889303594386,-0.7517674378132014,-1.8409058741932924,0.6023434992677671,-0.1834477549685428,0.763082244098645,2004,9,6,3,0,0
0.6964045242564643,0.4436797331705396,-0.5069291881506756,-0.4137199401757744,-0.1514711348783108,-0.9018797006096104,0.3458979656403367,-0.4907411697680899,0.3371951954628122,-0.3160212077634582,0.6778286983021399,0.1185597444036044,2005,3,23,0,2,0
-1.017926606033786,-1.0919593246058308,-0.8983978742159595,-0.9146004540500892,-0.9427495081906668,0.7238482563541495,-1.220120835936107,-0.3038334716617138,-0.7673688797474062,0.4645887932130833,0.2559790069042544,1.058404467591724,2004,9,20,1,0,0
-1.288610468711194,-1.0524392017954096,-0.7382515935528887,-0.6986244526547424,-0.0969002125809069,0.6733598104857097,0.3711563334076987,-1.6701931957497047,0.0145135555137596,-1.5443340034177222,0.0040409967638508,-1.5128878329494673,2004,11,21,2,6,1
0.1550367989016483,0.8445266931048129,1.3258560238822443,1.3048976028425168,-0.3629334587807508,-0.8160493426332628,1.0026155275917488,1.0883066245788808,0.9267097299851198,2.6571845312501337,-1.9821679669011925,0.3955030059913169,2004,7,8,15,3,0
-0.5937622026630025,0.8896925477452944,1.0411515249256746,1.0659454310859628,-0.2417663207415409,-1.3108361121439722,-0.0866190329327383,-0.0041366453876969,0.9080934815265206,-0.6489284140622775,0.3321463122955391,-0.5554194476603113,2004,12,28,17,1,0
-1.288610468711194,1.3921626806206508,0.7386529947843186,0.8223980252571677,2.4883972312586016,-1.361324558012412,2.215017180425125,-0.41984514634843,1.52863509681316,-1.5098953269040514,1.861351443612874,-0.7613645276409922,2005,1,22,7,5,1
2.410735654546714,2.464851728332086,2.126587427197598,1.8884923300171768,0.6466286037212208,-1.0281008152807098,0.8510653209875768,1.8166021378899329,2.167792960558399,-0.2930620900876777,-0.0018180267277865,-0.3728886616138642,2004,4,1,9,3,0
-0.1156470637757595,-0.0700818633649372,-0.151048564454963,-0.0139345758907708,-0.5880385132575419,-0.1445530125830141,0.0175391846646307,0.0828721106273402,-0.0475406060149043,-0.1093891486814325,0.0567722081885864,-0.1055125308809997,2005,2,10,1,3,0
0.0648088446758456,0.9461498660458962,-0.0620784085310349,0.0733748714818161,-0.6835376272779986,0.0876938384118086,-0.1340110219395413,0.5952570071603368,0.3123735308513466,-0.1438278251951035,0.1329395135798711,-0.0712722730847008,2004,4,5,21,0,0
-0.747242743356378,-0.7588611466322799,-0.5781053128898181,-0.5148150897650856,-0.3561120934935753,-0.0587226546066666,0.2448644945708887,-1.6766382887878557,-0.953531364333398,-0.7063262082517291,-1.0564422552225,-1.4929982714354408,2005,2,14,15,0,0
0.5668043718230387,-0.8661300514034234,-0.8094277182920314,-0.8043148363162951,-0.415644008727107,1.0873650666069157,-0.7076055917838164,-0.0750326688073568,-0.2988599602059933,-0.6489284140622775,0.818445262101435,-0.2402076626532054,2004,5,9,7,6,1
3.227834960297864,0.7824236429741508,0.3827723710886059,0.5053268742725097,2.1913577792079604,-0.957416991064894,1.5363972576125036,0.4985806115880733,0.7963959907749254,0.2923954106447285,0.8418813560679841,1.3658114879540857,2004,10,1,22,4,0
0.4257206615790561,1.2961852395096276,1.165709743219174,1.1716358147475157,0.5988790467109925,-1.255298821688689,-0.1845277574742653,0.8143901704574675,1.0011747238195166,1.1189236469728314,-0.5408481879584179,1.2019114304144478,2004,10,8,16,4,0
0.245264753127451,-0.0249160087244557,0.5073305893821055,0.6202077260785451,0.3805953575213769,-0.9119773897832985,1.583557986241075,-0.9934584267438602,-0.5036386932505843,1.1189236469728314,-2.0817713662590265,-1.345714809591066,2005,4,4,14,0,0
-0.1156470637757595,-0.4652830914691502,-0.0620784085310349,0.0687796374095747,-0.3970402852166282,0.2593545543645038,-0.2350444930089893,0.7338265074805812,-0.4229682832633212,0.3153545283205091,-0.2420379898849157,0.2308476486473497,2004,6,14,8,0,0
1.0573163411596749,1.550243171862336,0.8810052442626038,0.946469345207686,-0.1514711348783108,0.3906245136224471,0.4216730689424227,0.8852861938771274,0.8026014069277918,-0.6374488552243872,-0.4060906476507598,-1.020432360526225,2004,3,12,10,4,0
0.9096705978810886,1.6462206129733592,2.2333516143063123,1.975801777389764,0.6739140648699228,-1.351226868838724,2.215017180425125,1.819824684409008,2.419112314749488,1.842135853759921,-1.4782919466203854,0.6062316513994223,2004,7,20,10,1,0
1.7184411693960109,-1.1314794474162522,-1.076338186063816,-1.1857192643123329,0.0978187601621022,1.7033241062018805,-0.0132300997065193,-0.2007119830512994,-0.9162988674161996,-0.4422963549802517,0.5254940875195702,-0.1734895132707108,2004,5,10,1,0,0
0.1550367989016483,-0.7588611466322799,-0.0086963149766778,0.1331129144209546,0.9058404846338892,0.011961169609149,0.2196061268035267,-1.2931552530178771,-0.2926545440531269,0.0054064396974706,-1.6774987453360533,-1.5345397606735975,2004,12,10,14,4,0
0.0648088446758456,1.267956580359327,0.48953655819732,0.6018267897895795,-0.6767162619908231,-0.2909695056014894,0.0427975524319927,0.7144912283661286,1.230775121475573,0.0054064396974706,-0.0545492381525221,-0.0382908482956184,2004,4,23,23,4,0
-0.3863309264531675,-1.0185648108150485,-1.0585441548790302,-1.1581478598788844,0.1964184947676388,0.7087017225936175,1.2551992052653689,-1.9698900220237217,-1.1862344700658878,-1.6246909152829545,-0.1072804495772581,-1.6042791092734123,2005,2,27,21,6,1
-1.1081545602595886,-1.3686001842787798,-1.022956092509459,-1.1076002850842288,-1.1576225147366948,1.1429023570621994,-1.1948624681687454,0.1441004944897738,-0.8480392897346692,0.4990274697267544,-0.0721263086274342,0.7137359902157433,2004,6,25,3,4,0
-0.2058750180015623,0.1388102143472896,0.187038028055964,0.3215175113828528,-0.8540717594573857,-0.578753647051596,-0.9170204227277634,1.039968426792749,-0.4819197367155519,1.7273402653810177,-0.8279403390486454,1.8668270248264016,2004,8,11,19,2,0
-0.8374706975821807,-1.0298562744751687,-1.1475143108029584,-1.3006001161183685,0.0190629973010762,0.9106555060673766,0.1438310235014407,-1.934442010313892,-1.6206136007665355,-1.8428025332028704,0.109503419613322,-1.6538771297577572,2005,2,28,8,0,0
-1.288610468711194,-1.1145422519260717,-1.4322188097595283,-1.9117662477264772,-1.0587127180726503,1.7538125520703205,-1.2958959392381937,-2.1116820688630416,-1.6361271411487015,-1.46397709155249,-0.3357823657511126,-1.5944602118171207,2005,2,8,4,1,0
-0.8374706975821807,-0.8661300514034234,-0.8983978742159595,-0.9191956881223304,-1.0723554486470013,0.4512106486645748,-1.220120835936107,0.1827710527186792,-1.1458992650722564,1.865094971435702,-1.1501866310886966,1.4209483736701842,2004,8,14,11,5,1
1.500253570995433,-0.8943587105537243,-1.129720279618173,-1.27302871168492,-1.2974605031237922,0.8652159047857808,-1.8010632945854337,-0.0524748431738286,-0.7797797120531389,0.8663733525392444,-0.4529628355838584,0.8635371180745519,2004,7,21,4,2,0
-0.025419109549957,0.8953382795753545,0.4539484958277485,0.574255385356131,-0.6085026091190683,-0.2354322151462057,0.0175391846646307,0.711268681847053,0.1820597916411523,1.256678353027515,-1.4607148761454734,-0.1659365152274096,2004,5,21,12,4,0
0.245264753127451,0.5283657106214424,-0.1332545332701771,-0.0093393418185294,0.8512695623364853,-0.5484605795305322,-0.4623698029152473,0.4051267625348853,0.0424379282016584,0.269436292968948,1.1524096011247609,1.646783015164892,2004,10,10,19,6,1
1.0573163411596749,1.917215740816248,0.7386529947843186,0.8132075571126848,0.1723348989578152,-0.3414579514699292,0.4443540522437272,1.1527575549603897,0.6629795434882979,-0.6144897375486065,0.8125862386097976,-0.1991697066179351,2004,4,5,7,0,0
-1.1081545602595886,-1.6339495802916086,-1.1119262484333872,-1.24086207317923,-1.1610331973802823,1.1227069787148234,-1.4474461458423655,-0.5390793675542217,-1.1986453023716206,0.1661202634279349,-0.0897033791023459,0.1631224328590819,2004,8,24,5,1,0
-0.3863309264531675,0.0879986278767479,-0.6670754688137464,-0.6205054734266383,-0.0014010985604501,-0.6241932483331918,-0.0077191831027312,-0.7098743330652206,-0.2709355875180945,-0.5685715021970452,0.8653174500345332,-0.1150796617358478,2005,3,20,23,6,1
1.8693679291918983,0.9856699888563176,2.215557583121526,1.9482303729563155,0.6057004119981679,-1.0230519706938657,1.078390630893835,2.148524429354704,1.637229879488322,0.7860164406740123,-0.7517730336573607,0.2958034318197406,2004,6,11,9,4,0
0.6964045242564643,-0.0192702768943955,1.0589455561104602,1.0843263673749286,-0.1992206918885392,-0.1496018571698581,0.5479649077792328,0.7918323448239394,0.5978226738832008,0.7515777641603413,-1.4079836647207375,-0.6488248567958035,2004,6,11,22,4,0
1.0573163411596749,1.030835843496799,0.1692439968711784,0.2985413410216457,0.1270911496041003,0.017010014195993,0.3237324592322436,0.6403726584273931,-0.435379115569054,0.3842318813478512,-0.5467072114500553,-0.0093376891296301,2004,4,4,18,6,1
2.230279746095109,1.522014512712035,2.019823240088884,1.810373350789073,1.9085811818486853,-1.2502499771018447,2.0887253415883147,1.1882055666702198,1.3579861526093342,1.004128058593928,-0.6170154933497026,0.8517040878067129,2004,9,19,19,6,1
0.245264753127451,0.7993608384643314,0.5785067141212481,0.6799457690176836,-0.5675744173960153,-0.8816843222622345,-0.1087526541721793,1.297772148318785,0.7715743261634599,0.6023434992677671,0.1915297484962441,1.228346923566002,2004,7,4,0,6,1
-1.1983825144853912,-1.4984520163701642,-1.4856009033138855,-2.0312423336047543,-1.1473904668059316,2.425308882120569,-1.6495130879812614,-1.85065580081793,-1.7571327561295962,-1.2573450324704645,0.3262872888039022,-1.1626804903417325,2005,1,20,4,3,0
0.1550367989016483,1.945444399966549,1.2546798991431023,1.2451595599033782,2.6111818064277603,-1.7500855911993982,0.7752902176854908,0.6081471932366387,1.6806677925583868,-0.6833670905759484,1.357475423332066,0.0447921301806952,2005,1,10,10,0,0
-0.3863309264531675,-0.2281623546066224,-0.3111948451180337,-0.202339172852669,-0.901821316467614,-0.0082342087382268,-0.4876281706826093,0.6951559492516758,-0.6308497243843455,1.0270871762697087,-0.306487248292926,1.374623319004603,2004,7,25,21,6,1
0.0648088446758456,1.188916334738484,0.7386529947843186,0.8178027911849262,-0.744929914862578,-0.4272883094462767,-0.1845277574742653,0.9078440195106556,0.1386218785710875,1.4862695297853217,-1.5778953459782192,-0.102491331663679,2004,5,21,13,4,0
-0.2961029722273648,-0.6459465100310762,-0.2578127515636768,-0.1426011299135306,0.8717336581980117,0.4916014053593266,-0.2603028607763513,-0.0653650292501304,-0.2399085067537625,0.3727523225099607,-0.0955624025939833,0.4748094854459803,2004,9,17,10,4,0
-0.9276986518079834,-0.8096727331028215,-0.9339859365855308,-0.9697432629169862,0.3055603393624466,0.5521875404014543,0.4721898044771467,-1.8119852425890248,-0.1313137240786006,-1.6361704741208447,0.1856707250046067,-1.499292436471525,2004,12,22,7,2,0
0.1550367989016483,-0.2450995500968029,0.7030649324147474,0.7856361526792363,-0.3902189199294528,-0.2960183501883334,0.5227065400118708,1.0786389850216545,-0.1933678856072646,1.3829535002443087,-1.2849441713963543,0.3290366232102658,2004,6,22,14,1,0
-1.017926606033786,-0.5612605325801734,-0.151048564454963,-0.0231250440352536,-0.8404290288830347,0.1634265072144682,-0.1087526541721793,0.3503434717106026,-0.8046013766646045,1.911013206787263,-1.454855852653836,0.7729011415549367,2004,7,26,16,0,0
0.0091888728928165,0.483199855980961,0.5607126829364623,0.6661600668009593,-0.5913570152891406,-1.118980017843901,-0.6139200095194194,1.052858612869051,0.1479300028003871,0.7286186464845608,0.168093654529695,1.4695393277487558,2004,8,29,23,6,1
-0.8374706975821807,-1.2895599386579373,-0.9339859365855308,-0.9835289651337104,0.2100612253419898,1.006583553217412,0.1185726557340787,-1.715308847016761,-0.5067414013270175,-1.865761650878651,0.625097486877404,-1.5035724686960623,2004,12,19,8,6,1
-0.4374911066842927,-1.2105196930370947,-0.880603843031174,-0.9008147518333648,-0.0940872784418655,0.6986040334199296,-0.0319359686941196,-1.663748102711554,-1.0869478116200255,-0.809642237792742,-0.8337993625402828,-1.4252730556471724,2004,12,30,11,3,0
-0.8374706975821807,-1.278268474997817,-0.9873680301398876,-1.066243178434056,-0.3288266323448734,0.9106555060673766,0.1438310235014407,-2.243806476145135,-1.6051000603843697,-0.7866831201169613,-1.7243709332691517,-1.9376180895844413,2005,2,15,15,1,0
-1.017926606033786,0.2855992419288545,-0.6670754688137464,-0.6113150052821554,-0.478896668662734,-0.8665377885017026,-0.5381449062173334,-0.4134000533102791,0.3868385246857433,-0.2815825312497872,1.24029495349932,0.6243588467033455,2005,3,26,5,5,1
-0.8374706975821807,0.6412803472226462,-0.5958993440746038,-0.5286007919818099,0.7011995260186247,-0.7403166738306032,1.735108192845247,-0.9032271242097476,0.728136413093395,-0.9703560615232064,0.4258906881617359,-0.8457063391245228,2005,3,12,0,5,1
0.0648088446758456,-0.5443233370899928,0.2760081839798922,0.3996364906109569,-0.4175043810781547,-0.1950414584514539,0.1185726557340787,0.2504445296192636,0.1510327108768203,1.681422030029457,-1.671639721844416,-0.0581804098096451,2004,8,16,10,0,0
-0.4765588806789702,-1.0580849336254696,-0.5958993440746038,-0.5194103238373271,-0.9086426817547896,0.9510462627621284,-0.7907285838909534,0.3020052739244708,-1.0590234389321267,0.3383136459962897,-0.1248575200521698,0.3887053077523459,2004,6,14,20,0,0
